"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"FGA",-1.18672256301505,4.54113273054378,-8.18392143115448,3.01972551663168e-14,1.661676104435e-13,21.5378050641379,"down"
"PLEKHG7",0.766892752814245,4.56004835115924,8.16857666792762,3.17603805853657e-14,1.74662774253219e-13,21.4857977797692,"up"
"SSBP2",0.420543072280275,8.48560545015268,8.16401756351234,3.17818296327819e-14,1.74674481282663e-13,21.4837524306305,"up"
"NLGN4X",-0.549692827592281,5.03663293349119,-8.16351887715494,3.18811981093617e-14,1.75114162883803e-13,21.4806747731091,"down"
"ELOVL1",-0.396374167578474,7.38269862293222,-8.16278395604206,3.20282000308154e-14,1.75814788390165e-13,21.476139360433,"down"
"PFKFB2",-0.599335097217462,6.81867919384726,-8.16257096780036,3.20709281529902e-14,1.75942513004359e-13,21.4748249867159,"down"
"IL17RB",-0.49104085994444,4.8166445894643,-8.1588733808862,3.28217737010025e-14,1.79952490012592e-13,21.452009559639,"down"
"TNFSF9",-0.389557445517623,5.56619067547218,-8.15721884904819,3.31633628982657e-14,1.81715129674679e-13,21.441802216275,"down"
"MDH1B",1.32661906706387,5.08663902196837,8.16836692396958,3.34566460785506e-14,1.83100204113908e-13,21.4370147198429,"up"
"CPB2",-1.63792505680607,5.98100378698503,-8.16676459634714,3.39815404005245e-14,1.85860318669778e-13,21.4219436110393,"down"
"SEMA3A",0.726688293220365,6.44496731323765,8.14702963637171,3.60486110278031e-14,1.9704685145246e-13,21.360539073199,"up"
"BCL6B",-0.584437993093981,6.50892842638462,-8.14342500922137,3.61517086260873e-14,1.97490995582148e-13,21.3567446821887,"down"
"RNPEPL1",-0.412922275419595,6.69602488478244,-8.14036274171868,3.68504797222558e-14,2.01186707227606e-13,21.3378716726132,"down"
"CALM2",0.383214139618588,9.51123560066963,8.13935425591779,3.70835189214978e-14,2.02336810240955e-13,21.3316570854529,"up"
"GNAL",0.604408901379236,5.57503322305507,8.13674118096558,3.76941566625085e-14,2.05544553911785e-13,21.3155563794543,"up"
"BAG2",0.398052899845441,7.32553545861954,8.13614023021586,3.78359926652164e-14,2.06193616447391e-13,21.3118539393991,"up"
"RAI14",0.458987630674387,7.22039562443913,8.13586873666163,3.79002436197478e-14,2.06419338895265e-13,21.3101813214332,"up"
"PTPRG",-0.501255879764568,7.87988812629734,-8.12679812581333,4.01101186035105e-14,2.18192287782394e-13,21.2543155234263,"down"
"ALS2CL",-0.392046843064058,6.24367588505417,-8.12483136144235,4.0605863141393e-14,2.20756228900381e-13,21.2422064566754,"down"
"SEPTIN7",0.410089180903742,8.28541272376724,8.12318586994163,4.10252861267796e-14,2.22902410980898e-13,21.2320765729106,"up"
"SERTAD3",-0.382518618072042,5.88046719460565,-8.11906581380732,4.20943712523448e-14,2.28573699995465e-13,21.2067175305726,"down"
"ITGB4",0.673903663856499,6.55003260609686,8.11987956684791,4.22611940720351e-14,2.29341810087196e-13,21.2032706497683,"up"
"NXT1",-0.399454760399479,5.72685373401702,-8.11492509741046,4.31966108892476e-14,2.34277479933826e-13,21.1812379807628,"down"
"PUS7L",0.51042617915636,6.20742220551546,8.11334684641346,4.36242165131592e-14,2.36454761088413e-13,21.1715281040598,"up"
"TRUB1",0.388590830717057,6.75360523711528,8.10754018184164,4.52338480513187e-14,2.44885760617948e-13,21.1358121097804,"up"
"ZNF280D",0.401555632298249,7.05428352897095,8.10185870342255,4.68656720051155e-14,2.53568246916965e-13,21.1008788553613,"up"
"RUSC2",-0.39728187875435,6.04693064114314,-8.10153486923302,4.69604194501873e-14,2.53928918809296e-13,21.0988881016976,"down"
"LINC00312",-0.947016365773878,6.00099745990235,-8.10789095991173,4.75458231599388e-14,2.56940697662287e-13,21.0892873436851,"down"
"ST6GALNAC5",-0.661320482079532,6.14697628844597,-8.09448953756837,4.94231330997009e-14,2.66926252302506e-13,21.0488677063285,"down"
"STOML3",1.53398968668878,5.47300212148199,8.10594280845592,4.95953851020119e-14,2.67696642810322e-13,21.0491984777162,"up"
"MME",-0.915387099679838,7.25061096014125,-8.09985794339291,4.9791587408653e-14,2.68595311313623e-13,21.0436019492825,"down"
"TLR4",-0.502415386239467,7.96329232911743,-8.08853848389104,5.09235952472074e-14,2.74537999183066e-13,21.0190273704221,"down"
"THBS4",0.512380427852078,5.09926422956969,8.08607925469544,5.17099583119588e-14,2.78611283133742e-13,21.0039232407253,"up"
"VWA3B",1.30400226733828,5.20739826934033,8.09793626749486,5.18385793341713e-14,2.79137936724385e-13,21.0053164427774,"up"
"SCARA3",0.51978072105935,6.60776707240326,8.08371509859341,5.24772533898987e-14,2.82240837536035e-13,20.9894052689456,"up"
"FPR2",-0.99305530919367,5.4839976031777,-8.08990653583283,5.34411261798954e-14,2.87253996309414e-13,20.9743259756963,"down"
"NFIB",0.43027082638263,8.38218025246817,8.08010643452122,5.36702491786145e-14,2.88314154975552e-13,20.9672491676902,"up"
"TMEM88",-0.523412716864494,6.90461677212808,-8.0752415011127,5.53211656839828e-14,2.96654008866482e-13,20.9373880520473,"down"
"SERPINB8",-0.449776107929316,6.15986623301218,-8.07445964570615,5.55911383908729e-14,2.97925004263119e-13,20.932589866637,"down"
"HMGCS1",-0.850676148425048,8.09295587305571,-8.07951276598996,5.6070000631303e-14,3.00216413193443e-13,20.9261575056513,"down"
"VWF",-0.628379881757848,8.99869885631168,-8.07340197475432,5.60851146868405e-14,3.00216413193443e-13,20.9239848063303,"down"
"HMGB3",0.574554671205377,6.18883209441427,8.06542159392426,5.88082692891795e-14,3.14234966101343e-13,20.8771415175029,"up"
"IL7",0.395627207536961,5.34386804107285,8.06444401388651,5.91671039363531e-14,3.15965615291535e-13,20.8711460031932,"up"
"CFAP91",1.05323810151946,4.81762346742109,8.07395370594112,5.93183099109292e-14,3.16586092033478e-13,20.871751547536,"up"
"PKD2",0.39573863365175,8.03789290352418,8.06223598489539,5.9985590583014e-14,3.1984297499271e-13,20.8576055121999,"up"
"CD1C",0.802309089960932,5.75074187442259,8.06698574961037,6.01871292228179e-14,3.20655176961401e-13,20.8559653701775,"up"
"ZNF474",0.801502703605628,4.37703473788162,8.06614269644199,6.05017746461134e-14,3.22141663472033e-13,20.8508251102287,"up"
"TREML4",-0.408518396383426,4.58203113107718,-8.06016455500416,6.07636299810066e-14,3.23345484790042e-13,20.8449044483848,"down"
"RCN2",0.413660947429587,8.60395502373877,8.05801347679614,6.15821621210802e-14,3.27508428080404e-13,20.8317168098348,"up"
"SEMA4A",-0.3922280961326,6.51747328378409,-8.05649511052363,6.21664973500768e-14,3.30421694616134e-13,20.8224092452152,"down"
"CASP5",-0.720635101266145,4.35069960885765,-8.05737465950947,6.30207227124118e-14,3.34765190389492e-13,20.809928547064,"down"
"MYCT1",-0.505651816810619,6.62757267200606,-8.05403076049736,6.31265970873037e-14,3.35130689528075e-13,20.8073047517019,"down"
"PIP5K1B",-0.602028129882046,6.16458434290643,-8.05157689795766,6.40971966078537e-14,3.40083776133571e-13,20.7922669231351,"down"
"CASS4",-0.569908359076202,5.89603055426988,-8.04647151145661,6.61641807805573e-14,3.50639131557455e-13,20.7609875846451,"down"
"ELOVL6",-0.496349444654619,4.94417713127488,-8.0448501148975,6.68343308253716e-14,3.5398311950333e-13,20.7510558799852,"down"
"SEMA3G",-0.740977658826826,5.56195302813291,-8.04012414484847,7.04837298261347e-14,3.72656959858529e-13,20.6998729812007,"down"
"IQCA1",0.755056933977065,5.22644253367781,8.03744092286584,7.18573194536883e-14,3.79697267785386e-13,20.6809872947374,"up"
"LINC01000",-0.385336910526586,5.7993190828239,-8.03156764590378,7.25833133205324e-14,3.8330942507648e-13,20.6697346683232,"down"
"CCDC81",0.916796456164057,5.05858904730626,8.03503565080544,7.4537182549008e-14,3.93397937784928e-13,20.6460095213676,"up"
"METTL1",-0.418009982011603,4.77583418004396,-8.02148385715198,7.72723453341243e-14,4.07358177356162e-13,20.6080440050584,"down"
"ERV3-1",0.486930077830469,7.27344769135761,8.02097002088865,7.75191523216201e-14,4.08421128286578e-13,20.6049015380621,"up"
"IGKV1-5",1.46909651733455,9.58844394547783,8.03127054329509,7.86974066058856e-14,4.14387450858365e-13,20.5940689068529,"up"
"APBB3",-0.413308489716637,6.21886691562874,-8.0102868871911,8.28309870849259e-14,4.35392415252799e-13,20.539590569331,"down"
"HECW2",-1.10867733775657,6.60126286053573,-8.01988738922208,8.34444461951526e-14,4.38362137158846e-13,20.5357432847037,"down"
"LRG1",-0.391943571181904,5.68499963057212,-8.00836902301186,8.38220285120429e-14,4.40089988256318e-13,20.5278705947598,"down"
"CFAP126",1.36128890566493,5.55560987967155,8.01451740660856,8.70075767058525e-14,4.56549913521539e-13,20.4949795426087,"up"
"CLCA2",1.2224235267478,4.60331694657845,8.01388927678321,8.70760491012912e-14,4.56644176290472e-13,20.4940455139176,"up"
"BOP1",-0.380991161124679,5.74543011338826,-8.00152125089507,8.74572991233812e-14,4.58377647173617e-13,20.4860361873147,"down"
"COL5A1",0.518692261328514,6.81002446669688,7.99752978514444,8.96477963597383e-14,4.69586168533253e-13,20.4616601796874,"up"
"MT1H",-0.586061181982608,6.55192186164988,-7.99741274599928,8.97128398933356e-14,4.696547686599e-13,20.4609455141879,"down"
"CCDC85B",-0.412201025323543,5.32802464754233,-7.99541641516625,9.08295060389231e-14,4.75225442186287e-13,20.4487563455832,"down"
"EMB",0.412059546063705,7.16738275390952,7.99346315819297,9.19353930002909e-14,4.80733307180815e-13,20.4368317223468,"up"
"ESM1",-0.940293933776204,4.2211967125736,-7.99584891950966,9.52900985159442e-14,4.9798715646396e-13,20.404119900934,"down"
"MXD4",-0.379706082593875,6.55628762549771,-7.98187724573935,9.8774471168521e-14,5.15898321106065e-13,20.3661312549416,"down"
"HOATZ",1.34424050170554,5.45848194225811,7.99180074002393,1.00067852855228e-13,5.22351880868429e-13,20.3571457183511,"up"
"ALOX5AP",-0.674586204229845,8.33266078394653,-7.98030337808975,1.00840172858442e-13,5.26079632321507e-13,20.3463026739893,"down"
"FLVCR2",-0.659967958046202,6.87818215233265,-7.97740889654782,1.02395506248677e-13,5.33577966567312e-13,20.3310873982336,"down"
"SLC16A4",0.384959851695259,7.03826911722994,7.97356331262195,1.03990178473933e-13,5.41575578100708e-13,20.3154305606126,"up"
"MGC32805",-0.562770623528971,4.44938476660855,-7.96971326114648,1.06496958837925e-13,5.54311459328544e-13,20.2919612949049,"down"
"MAFF",-0.454371519682403,4.95056072639165,-7.965052429231,1.0961178936747e-13,5.70195735138836e-13,20.263557643618,"down"
"CFAP95",1.25822011385664,4.6947076075844,7.97412150917128,1.11437160374727e-13,5.79024923533279e-13,20.2510374693078,"up"
"DNAH3",1.4045792691587,5.35444429919378,7.96959713327728,1.14896023627672e-13,5.96654192772995e-13,20.2210589564766,"up"
"CFAP57",1.17129327196579,5.23587403302021,7.96802106098166,1.15241564222897e-13,5.98105041411717e-13,20.2177524675456,"up"
"BCL11A",0.463246503918114,5.07706925618957,7.95631603427704,1.15695200164732e-13,6.00114919500484e-13,20.2103406604918,"up"
"PLOD2",0.513230347469777,7.47496344046816,7.95606195338499,1.15877036753525e-13,6.00713468628798e-13,20.2087934105651,"up"
"ABCB1",0.855371803780566,6.03538654165302,7.96206673974466,1.16282328874175e-13,6.02469074699952e-13,20.2074568850073,"up"
"CEP57L1",0.432392939380034,5.08022421321734,7.95470245962601,1.16854794432287e-13,6.05088314125033e-13,20.200515086678,"up"
"DEFT1P",-0.405500857749845,4.71134579183019,-7.95184079572112,1.18939688230525e-13,6.1553160921132e-13,20.1830920873067,"down"
"FGD2",-0.491860391816531,6.38697965377413,-7.95162431990941,1.19098893520264e-13,6.16002915512993e-13,20.1817742274116,"down"
"PLXDC1",0.462392973527334,6.20383144949624,7.95121340228074,1.19401679804196e-13,6.17215887426949e-13,20.1792726981961,"up"
"SAMD5",-0.46318988157728,6.05239151544137,-7.94986113521577,1.20403492559391e-13,6.22038843559685e-13,20.1710410308132,"down"
"COX7A1",-0.507787216395217,6.07059060366072,-7.94559083990092,1.23622032826433e-13,6.38301998163208e-13,20.1450512865655,"down"
"ANGPTL4",-0.653933153657771,5.0273523460656,-7.94602522794387,1.24272180979971e-13,6.4129268735155e-13,20.1402955474233,"down"
"UBA3",0.382503995891563,8.78085419820922,7.94375795018952,1.2502947318409e-13,6.44502351842417e-13,20.1338982745677,"up"
"PRAM1",-0.380845149546719,6.0677436599989,-7.94374854571036,1.25036735442053e-13,6.44502351842417e-13,20.13384105245,"down"
"DNM3",-0.420586010243522,5.38899657999246,-7.93988911812181,1.28052551608304e-13,6.59295625905853e-13,20.1103611621722,"down"
"MUC5B",1.55002967175581,6.61191376726879,7.9507279138224,1.29350680439296e-13,6.65600171799476e-13,20.104425373781,"up"
"PDGFC",0.379618156094232,7.30200813360677,7.93512677234248,1.31873307945541e-13,6.78194867540182e-13,20.0813964539156,"up"
"TTC14",0.436819109055451,7.03454868087186,7.93068413465929,1.35539193251132e-13,6.96651419092375e-13,20.0543845266143,"up"
"CST7",-0.468632796563425,6.95308708534253,-7.92822038734049,1.37615467414096e-13,7.06118865431804e-13,20.0394080201754,"down"
"FLNC",0.61910699530985,6.33936416120427,7.92817883585382,1.37954970436657e-13,7.07459380441188e-13,20.0370958051266,"up"
"ANXA3",-0.850066675344787,8.11272706872325,-7.9269377327357,1.44359608313892e-13,7.39464713181813e-13,19.9943599920658,"down"
"PSMA2",-0.48449297854586,6.93770228431224,-7.91433454883375,1.49919869616975e-13,7.67511631487584e-13,19.9550457041294,"down"
"PAPSS1",0.406173585901627,7.93406541339137,7.91305430732767,1.51107683920146e-13,7.72741953932642e-13,19.9472716577213,"up"
"NHP2",-0.378823216422409,5.89418743561363,-7.91304917692381,1.51112462620607e-13,7.72741953932642e-13,19.9472405055725,"down"
"NDRG2",-0.471302480987538,7.86768624564119,-7.91190081653449,1.52185871721159e-13,7.76912742084131e-13,19.9402678564691,"down"
"LGI4",-0.4853232412803,5.42199329724937,-7.91048001158762,1.53524391977893e-13,7.8330362746734e-13,19.9316417159243,"down"
"CITED4",-0.388791217170346,5.64298615038971,-7.90971163195101,1.54253118883472e-13,7.86577804752101e-13,19.9269769922744,"down"
"RGS7BP",0.604537764391047,5.90347940882889,7.90865005330777,1.55371853237367e-13,7.91835921713096e-13,19.9198943443214,"up"
"DCDC1",0.955371699545507,4.61200797021545,7.91262529327202,1.5948169999453e-13,8.10952783830452e-13,19.8968266337742,"up"
"VDR",-0.419154313540287,5.71556605091908,-7.9012931565416,1.62464839430978e-13,8.2565745547806e-13,19.8758854378279,"down"
"TNS1",-0.472315330648989,8.88905828408088,-7.89613691118283,1.67706551949523e-13,8.50861355878585e-13,19.8446066186559,"down"
"ZNF518A",0.448047727959938,6.12045248138021,7.89550679735449,1.68358477372305e-13,8.53689845161533e-13,19.8407849688826,"up"
"SNORD113-4",0.882960923894345,4.01565701839677,7.89339498465437,1.78072059333619e-13,9.01932486518345e-13,19.7877992317042,"up"
"FAM43A",-0.544735729329121,6.51933359006586,-7.88485053443093,1.79771195774606e-13,9.10028768755999e-13,19.7761792526117,"down"
"PDLIM5",0.39349501330508,8.16728741523464,7.88322252533149,1.81580914550415e-13,9.18675460800395e-13,19.7663132306823,"up"
"GPR155",0.429217786730141,6.02209780171116,7.88184865954251,1.83122141045938e-13,9.25954853018082e-13,19.7579882099086,"up"
"PMS2P7",0.479564307732002,8.42672204483238,7.88172634402981,1.83259982617591e-13,9.26133875263076e-13,19.7572470694805,"up"
"ZNF254",0.414416704853576,7.23962132245828,7.87767344335357,1.87885859648182e-13,9.48981037474419e-13,19.7326930072194,"up"
"CHIAP2",-1.21537524112064,5.02986016766279,-7.88830550562341,1.88565145110334e-13,9.51880221631786e-13,19.7327728013677,"down"
"IRAK3",-0.62548162734656,7.74925262525656,-7.8756576222798,1.90993147729539e-13,9.63598799454666e-13,19.7167483134781,"down"
"SPAG16",0.556042144188202,5.63346543151368,7.8744896782952,1.91600597105737e-13,9.66124371685984e-13,19.7134092522511,"up"
"SPOCK1",-0.498395626587059,4.80606420495266,-7.87188619280644,1.94692217235479e-13,9.81166296558508e-13,19.6976432980108,"down"
"STOX1",1.05218695610755,4.3591275088672,7.88006546971999,1.96463125566779e-13,9.89539341643036e-13,19.6918556892402,"up"
"ARL4D",-0.395987368273161,5.24406602224661,-7.86513837583504,2.02936855197892e-13,1.02100840725884e-12,19.6567934838413,"down"
"RSPH10B2",1.49837602039332,5.44507326583466,7.87106847337042,2.10811417107064e-13,1.06003671972468e-12,19.6232382425728,"up"
"SIDT1",0.544921941242754,5.81537221368316,7.85204207187788,2.19936439524835e-13,1.10407848403333e-12,19.5775649923462,"up"
"ALDH3A1",0.672599726015531,6.06695794104346,7.8516049981592,2.23281487548889e-13,1.11962724843567e-12,19.5633573197481,"up"
"APRT",-0.403474460328122,6.26247688191852,-7.84924726714005,2.2374270700001e-13,1.12131807870681e-12,19.5606664981232,"down"
"RAP1GAP",-0.533523857518515,5.59904638159632,-7.84637493523197,2.277224689758e-13,1.14063093740178e-12,19.5433026168267,"down"
"HK3",-0.620006134610388,5.82859586830569,-7.84479861278247,2.30709144874254e-13,1.15495092957261e-12,19.5306482201195,"down"
"MEGF9",-0.518609960995916,8.05006747000306,-7.84321524855126,2.32181306317393e-13,1.16167747117629e-12,19.5242055642151,"down"
"SH2D1B",-0.479025449167135,3.60952324241567,-7.84134653108978,2.34858910063535e-13,1.17442445015731e-12,19.5129130407837,"down"
"EPHA4",0.448901995803423,6.82843842802788,7.84095257821471,2.35427275181785e-13,1.17661580703069e-12,19.5105325972791,"up"
"NID1",-0.627655320503066,7.63402527327039,-7.83954160112523,2.38593445368978e-13,1.1911227717178e-12,19.4976264650255,"down"
"CFAP276",1.73464075188711,6.79977910953483,7.84810002537777,2.43190303654464e-13,1.21340150956954e-12,19.4826373226125,"up"
"MIDN",-0.405412524491598,7.15748172349125,-7.8352592304044,2.43794767298573e-13,1.21574654779172e-12,19.4761379825994,"down"
"CLHC1",0.609460629293527,5.03136542145665,7.8339001555201,2.46339164632069e-13,1.2277576556993e-12,19.4660222141058,"up"
"FN1",0.418812516460363,11.4067710908554,7.83187672320293,2.48904657263504e-13,1.23986060954234e-12,19.4557099828254,"up"
"HBEGF",-0.95557227568792,7.74424207994871,-7.83834884974509,2.51603187309413e-13,1.25261256413238e-12,19.4477780041135,"down"
"OR1F2P",-0.477584309965393,4.28655973957629,-7.82390719435123,2.61366801102501e-13,1.29907490311584e-12,19.407598376998,"down"
"GRK3",0.411332635175556,7.05879193367336,7.81758448534156,2.71691213512617e-13,1.34890733737922e-12,19.3694473614105,"up"
"SERPINA3",-0.99267949300617,7.36396208318332,-7.8251411871864,2.73569820675387e-13,1.3574888851406e-12,19.3655022692749,"down"
"DGKA",0.392301914125904,6.91386884109038,7.81310414633716,2.79250439527426e-13,1.38415746917076e-12,19.3424232449034,"up"
"PPIP5K2",0.406702103875974,7.51262725549854,7.81101917559968,2.82838781173225e-13,1.40040822595133e-12,19.3298501601032,"up"
"CPED1",0.530245287549768,6.98811411018239,7.80998683739763,2.8463233446573e-13,1.40851720629703e-12,19.3236254811382,"up"
"SLC25A19",-0.381621837840059,5.05158560157617,-7.80911569769633,2.86154576030202e-13,1.41527544961108e-12,19.3183731257563,"down"
