"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC34A2",-0.225724527314496,11.3709498311233,-4.15864447008056,4.69425099244644e-05,8.91799185179833e-05,0.896953402001692
"PYROXD2",0.201895140068017,5.58248273620259,4.1570271915742,4.72499530718863e-05,8.97451314543958e-05,0.89074272502555
"ACAT1",-0.19713247647216,7.46184867570668,-4.15689963975072,4.72742821967276e-05,8.97724816930507e-05,0.890252987022121
"RNMT",0.221784976547068,6.47297155855701,4.15676579680268,4.72998241486133e-05,8.9802123084337e-05,0.889739107759397
"WEE2-AS1",0.185005666965806,4.19584653215037,4.15651439709444,4.73478357050859e-05,8.9874403235289e-05,0.888773916534795
"MIR155HG",0.327689419218816,4.82563527586989,4.15614975868895,4.74348211221012e-05,9.00206166593025e-05,0.887086632258089
"NSUN7",0.460540678397129,5.41641651956427,4.15665983694349,4.75300377881608e-05,9.01823864937591e-05,0.885836363356166
"CETN3",0.248468027432329,4.92207573859836,4.15539406855416,4.75623590890316e-05,9.02247772815641e-05,0.88447327303393
"ABCC4",-0.222757366851329,7.51772050204721,-4.15421845856854,4.77884658335502e-05,9.06346800086275e-05,0.879961472074157
"ITGAE",-0.298932232584572,5.69332120224067,-4.15385593614616,4.78583971153266e-05,9.07482735569773e-05,0.878570387283728
"GSKIP",0.209701844398972,5.48022289655429,4.15258529602117,4.81042784234186e-05,9.11738919139773e-05,0.873695448791374
"TRAPPC5",-0.221594280597722,6.55462720040451,-4.15255560909441,4.81100375310529e-05,9.11738919139773e-05,0.873581566983091
"CCDC13",0.221234627920603,5.52082998516259,4.15253976642078,4.81131111958396e-05,9.11738919139773e-05,0.873520793297224
"AQP9",-0.530936186100365,7.94070698257185,-4.15221155437646,4.84626932983372e-05,9.18171018671976e-05,0.867593065031011
"METTL24",0.26655048766962,5.12501379916128,4.14909867244907,4.87851862254335e-05,9.24087300783877e-05,0.860325142776242
"KPNA2",0.213765769658932,7.46903907479063,4.14648995237375,4.9300655712123e-05,9.33655693953298e-05,0.850327580909084
"BAG3",-0.210327188211257,7.43853406023711,-4.14603146426473,4.93917862244136e-05,9.35185631947484e-05,0.848571037442417
"DTX2",-0.183117266893214,5.40275107034354,-4.14540608884892,4.95163471150891e-05,9.37347768566835e-05,0.846175386024841
"CD36",-0.478826587077711,8.23020159627139,-4.14623837572207,4.95911658960296e-05,9.38567575603943e-05,0.845529387317734
"MTA3",0.157229415719939,6.85765366585879,4.14479995337295,4.96373620283347e-05,9.39245270192913e-05,0.843853729485657
"MIR134",-0.219951373571313,5.18874087782234,-4.14455335138926,4.96866768683069e-05,9.39981681452946e-05,0.842909261907593
"OR14I1",-0.214616888258074,3.4780222033915,-4.14438030501306,4.9721310170693e-05,9.40440094672041e-05,0.842246535306714
"G2E3",0.21432042457559,6.04099939558079,4.14215457621539,5.0168824765127e-05,9.48706012762002e-05,0.833724608019809
"NTN1",0.215264997730723,6.93054851345022,4.14086812520343,5.04292350862389e-05,9.53431021360699e-05,0.828800777435365
"ZMAT1",0.257591276826513,5.8922567168718,4.13973481695294,5.06597141638428e-05,9.5758828299248e-05,0.82446416556291
"CTTNBP2",0.272760207156033,5.53978021251612,4.13826531352502,5.09600623683938e-05,9.63064222141823e-05,0.818842595924798
"FER",0.227796046643459,6.84087044734902,4.13708726926745,5.12020668030474e-05,9.67435498362281e-05,0.814337219823154
"RAX",-0.192642395744036,5.37087232974648,-4.13588273136908,5.14506479823113e-05,9.71929185975923e-05,0.809731642406197
"SLCO2B1",-0.288010277958117,8.17993837477946,-4.13505099747956,5.16229653159881e-05,9.74980633845517e-05,0.80655215184979
"BAIAP2L1",0.297850306990986,7.37039970552033,4.13449945789015,5.17375360645873e-05,9.76940400083403e-05,0.804444065702674
"TAS2R13",0.299232317721055,4.43310174426855,4.13426714767978,5.17858662377265e-05,9.77648813228827e-05,0.803556204421863
"MRGPRX3",-0.233817840402778,3.52655509569396,-4.13209155550757,5.22405762443751e-05,9.86027243894354e-05,0.795243406187341
"CSAG1",-0.202003581391482,3.94825972355951,-4.13185460247483,5.22903301617214e-05,9.8676033185582e-05,0.79433824752371
"NOL6",-0.18984432403696,6.12761358350899,-4.13061067307577,5.25522655316225e-05,9.91496311918611e-05,0.789587168213709
"FBXO36",0.269747663575692,5.4560726491023,4.12826865495447,5.3048828873237e-05,0.0001000656085631,0.780645322450679
"UFM1",0.21350159901457,7.96845449037639,4.12432769516014,5.38945288767896e-05,0.000101639640295172,0.765608397818669
"ABHD16B",-0.195182464799741,4.3428967397614,-4.12349653525714,5.40745250644838e-05,0.000101957827134098,0.762438619971567
"SNORA80E",0.514428247761895,8.13396248674507,4.12476886250589,5.40971822557992e-05,0.000101979279561026,0.762945940579153
"GDA",0.214060518664106,3.99738735584448,4.12317808973754,5.41436395930115e-05,0.000102045579645699,0.761224314082403
"SCARNA7",0.231135344398776,9.33227358240137,4.12299603820156,5.41831894165148e-05,0.000102098836080598,0.760530145465278
"ZNF232",-0.190132003688838,4.6577721369234,-4.12286606193671,5.42114430037978e-05,0.000102130788955477,0.760034557492428
"MIR124-2",-0.20448308458517,4.86757795741643,-4.12194102949127,5.44129283864234e-05,0.000102482022895207,0.75650787312617
"CTSZ",0.217406169467703,9.30352813379291,4.12190610268741,5.44205499303052e-05,0.000102482022895207,0.756374727891242
"SLC25A51P4",-0.179540701030827,4.43760801741744,-4.12147959583949,5.45137022330711e-05,0.00010263606453336,0.754748908890871
"C1QBP",-0.203764559582939,7.44462382666407,-4.12085450389999,5.46505019835262e-05,0.000102872202463681,0.752366352768108
"SEPTIN6",0.228075278935844,6.2527730362028,4.12064271432921,5.46969258365178e-05,0.000102938157054113,0.75155918010409
"IRF4",0.377350389982746,5.62207859063637,4.11986461491107,5.49892458169861e-05,0.000103466757842117,0.746855581611507
"SLC22A3",-0.365410080773943,7.24752151251738,-4.11734961514175,5.5521052378202e-05,0.000104445658458453,0.737632440390456
"DEXI",-0.270483318431474,6.26406760393704,-4.11641323802625,5.56319364427004e-05,0.000104632481252019,0.73544715676347
"SLC20A2",0.16563651197474,7.91567147624898,4.11599531818992,5.57251495007949e-05,0.000104785997636582,0.733855868945497
"ZDHHC21",0.195200182375028,7.63889969761885,4.11573740440845,5.57827490674355e-05,0.000104872496219315,0.732873894742452
"NLRP10",-0.217960062722242,4.44022213976085,-4.11499756168911,5.59482926043121e-05,0.000105161853105111,0.730057326304207
"VPS50",0.212362915301568,5.91594352021039,4.11246379588169,5.65187942925918e-05,0.000106212101267787,0.720414576311097
"TMTC2",0.219677062118391,6.76295597498981,4.1120082494102,5.66219518574438e-05,0.000106383845956598,0.718681437642696
"OPN3",-0.258035136464636,6.83634245040259,-4.1117989772431,5.66694013043997e-05,0.000106450874131119,0.717885310688581
"LY75-CD302",0.190083561317622,7.88012059945779,4.10982479352116,5.7118889893157e-05,0.000107267963207641,0.710376681982645
"SLC25A20",-0.267845057383125,6.2277583565619,-4.10978445336805,5.71281100370306e-05,0.000107267963207641,0.710223283752004
"ZNF844",0.238149933558551,5.53278229608976,4.10970507294816,5.71462573690566e-05,0.000107279757656487,0.709921433991747
"OR9H1P",-0.176269010001345,3.39972926624613,-4.10810994186825,5.7512091547978e-05,0.00010794411868077,0.703856881316051
"TP53BP2",-0.161801240913692,7.52796779571357,-4.10802990513989,5.7530506253348e-05,0.000107956269621528,0.703552641094948
"SUCNR1",0.323445706653121,3.67853290649031,4.10549752953639,5.81363122849808e-05,0.000109070429418658,0.69365555911056
"CRMP1",-0.251389305740147,5.61298456577903,-4.1049061195913,5.825363123024e-05,0.000109267858911328,0.691682255527553
"FAIM2",0.303704781591115,5.93800530666647,4.10432456370366,5.83892094527209e-05,0.000109499448799429,0.689473188929712
"TPTEP1",-0.210936913826556,4.46530091031014,-4.10231786445428,5.8859346545103e-05,0.000110358223167623,0.681852689426346
"TMSB4X",0.173056668309481,9.38143494368388,4.10079196991482,5.92192533477492e-05,0.000111010008193448,0.67606017670585
"CYP2F1",0.544460357812112,5.22994464275079,4.0980729300635,6.02269634091456e-05,0.000112875616953169,0.661025311608707
"TACR1",0.354353275672514,4.91419063954962,4.0962064022308,6.03973539391204e-05,0.000113171497816288,0.657574361194845
"LOC442132",-0.238698719224033,5.2333040536541,-4.09565417796577,6.04465803024336e-05,0.000113240267823104,0.656569836547842
"HOXD10",-0.207260361945518,3.77292834499022,-4.09474839291118,6.06654565140223e-05,0.000113626764521085,0.653135869673671
"WARS1",-0.299355411885841,8.46475971095945,-4.09326599665083,6.10252981577825e-05,0.000114277075527032,0.647517274813657
"ATXN3",0.183309625315834,7.48769384630321,4.09079036063405,6.16307844660079e-05,0.000115387020575104,0.638137943662166
"TJP1",-0.200820518659285,8.6844600876586,-4.08852334806515,6.21902676193776e-05,0.000116410395351303,0.629553242613067
"SNORA7B",-0.273400690963984,6.4284806119843,-4.08769014528942,6.23971108749345e-05,0.000116773396692255,0.626399094441936
"SNORD6",-0.264300722736699,6.51092746719607,-4.08676435066497,6.2627709503624e-05,0.000117180695699972,0.622895073856844
"AKAP11",0.192849336194088,7.17789840240236,4.08371653966064,6.33926186754006e-05,0.000118587350598861,0.611364243076052
"MFGE8",-0.205861514162156,7.94582842844653,-4.08360087677322,6.3421821310965e-05,0.000118617436175514,0.610926797857909
"NDUFA6",-0.209893194820027,7.90944668573668,-4.08308207621682,6.35529662586692e-05,0.000118838131943046,0.608964787017555
"PRKCI",0.212175406765324,7.86202420014084,4.08280238971909,6.36237740104402e-05,0.000118945934828038,0.607907150642506
"GPAM",-0.329315222444149,5.64899285776137,-4.08278875220731,6.36597155690908e-05,0.000118988523560089,0.607455922985968
"NAT1",0.205595595139151,4.0473889112376,4.08191931901357,6.38478335084294e-05,0.000119315473904446,0.604568216972302
"TASP1",0.187164825899958,6.51923544941695,4.08135304820416,6.39919077692914e-05,0.00011955999961607,0.602427442314813
"TPM1",0.222129902639605,8.13711379614227,4.08052662975331,6.42027268513764e-05,0.000119929101955226,0.59930363816121
"SCRN3",0.168342734578701,5.8816955984095,4.08002995555696,6.43297466732054e-05,0.000120141549199019,0.597426503025149
"TRIM51",-0.193149557251102,3.5963469261931,-4.07887880052127,6.46250656943891e-05,0.000120668157567735,0.593076563712632
"RTTN",0.183631137152913,5.92166468564653,4.07869290971237,6.46728754421136e-05,0.000120732493675852,0.592374224711842
"MAPK8",0.159593292093246,7.05888824564161,4.07827329244177,6.4780921915654e-05,0.000120909231015571,0.590788912467653
"LINC01145",-0.206021613097555,5.05674142111784,-4.07503930655099,6.56194279358519e-05,0.000122448967588862,0.578575581239049
"DHFR",0.235481080263509,6.42324486841477,4.07456449253185,6.57434050869522e-05,0.000122654999048934,0.576783112822097
"PDHA2",-0.191612580977837,3.60919243327898,-4.07322138446327,6.60953099709428e-05,0.000123286093964781,0.571713713154902
"NBR1",0.166574610079383,7.40062005791067,4.07245407185527,6.62971570738964e-05,0.000123637086861613,0.568818222182639
"ITIH4",-0.222620181986918,5.5471577370265,-4.07159692039934,6.65233317108761e-05,0.00012403329387462,0.565584268713089
"SNORD81",-0.322021783915954,6.20019224365287,-4.07110562867192,6.66758307605116e-05,0.000124291997093976,0.563466670814913
"ANP32A-IT1",-0.253971860056388,5.24320468864734,-4.06992057474532,6.69677928050146e-05,0.000124810516336866,0.559261244852141
"MAP3K12",-0.1792403558096,5.9915092043678,-4.06784389439515,6.75223232024066e-05,0.000125818079982061,0.551431267073605
"DCUN1D3",-0.213427493922927,7.17343248114894,-4.06747059309771,6.7622467799723e-05,0.00012597872066295,0.550024121261844
"OR5M10",-0.223128493429953,2.95539222362024,-4.06729510330108,6.76695949070506e-05,0.00012604054543771,0.549362656759941
"ATP5MK",-0.232144460201345,7.47764246251381,-4.06669379589958,6.78313111914752e-05,0.000126315733158008,0.547096364436755
"MORF4L2",0.212279288980557,8.20860138991416,4.0661971750788,6.79651506163149e-05,0.000126538905832394,0.545224844706782
"ITGB7",0.297056185029223,6.1357214333102,4.06612522885165,6.79845610012361e-05,0.000126548984149099,0.544953730877487
"MTMR4",-0.185870255814361,7.46544109766367,-4.06534196888278,6.8196218983577e-05,0.000126916841463672,0.542002448900333
"RNVU1-6",-0.302147596708795,4.89644150873266,-4.06520320553954,6.82337820112954e-05,0.000126960613946105,0.541479646449379
"KRT17P5",-0.201145402177354,4.57864655779744,-4.06447913268019,6.84301075564574e-05,0.000127299712431673,0.538751888066662
"PLBD2",-0.190453254555172,6.80244245183986,-4.06275166954365,6.89006695515448e-05,0.000128148725244912,0.532245785201184
"TUBA3E",-0.193904225709773,4.31854035426411,-4.06216445355962,6.90613286605836e-05,0.000128421117322159,0.530034703970826
"C3AR1",-0.287997674286094,7.11721285203775,-4.06150919004772,6.92410266533011e-05,0.00012872879333179,0.527567720327226
"PLEKHG2",-0.21511563281049,6.2999501065099,-4.06135129067585,6.92843951987081e-05,0.000128782939348586,0.526973299969333
"POLR1E",-0.190619730559021,6.18186029098585,-4.06058027222017,6.94965347281432e-05,0.000129150703078549,0.524071043696151
"CD2",0.386105347420255,6.62070196695995,4.05950235549446,6.99752533647323e-05,0.000130013618099167,0.517991030175951
"TTC7A",-0.164211188932561,6.74387832204335,-4.05809040690936,7.01858362195513e-05,0.000130351928968875,0.514701933653126
"FGF7P6",-0.15159904123592,5.13275695429933,-4.05808919605981,7.01861730141009e-05,0.000130351928968875,0.514697378539872
"EDARADD",0.154996811936978,5.02362808188753,4.0575638591485,7.03324394313251e-05,0.000130582098730854,0.512721214852569
"KRR1",0.180081101230708,6.95414492740653,4.0575403513476,7.03389913526446e-05,0.000130582098730854,0.512632790479682
"SOCS2",-0.295166564233006,7.04021160728497,-4.05617260872918,7.07212014493406e-05,0.0001312647058722,0.507488790637734
"CELSR1",0.317721507252062,6.99404907279814,4.05593892605282,7.08053941626414e-05,0.000131394000128169,0.506403994031583
"KLRC3",-0.310883865731055,3.93469739231514,-4.0539366947577,7.13549994887961e-05,0.000132386733096287,0.49903126064707
"HIF1A",0.314327872778851,9.38668962823975,4.05290948654472,7.16550414430241e-05,0.000132916132475663,0.495070279770574
"CNKSR1",-0.176845461030684,5.66281337187592,-4.05195180443245,7.19132037595723e-05,0.000133367646192881,0.491623907032413
"LINC01089",-0.226416980001601,5.68055156362051,-4.04974739770947,7.2543337979666e-05,0.000134508678973372,0.483343721370638
"GBA1LP",-0.189629214878559,4.55698833610103,-4.04958156337426,7.25909542178145e-05,0.000134569369916601,0.482720970250627
"TTC39B",0.230816118164213,6.22146941927544,4.04936525327921,7.2653108381626e-05,0.000134656980909857,0.481908702167304
"TMSB4XP6",0.173221496401833,9.82694312053475,4.0488325496077,7.28063907714495e-05,0.000134913420570747,0.479908499232332
"C2CD4C",-0.188801932676792,5.68934805586205,-4.04769551854334,7.3134596130774e-05,0.000135493828610313,0.475639909878049
"KIF9",0.291939151417498,5.10066087817019,4.04523648982201,7.38492245981889e-05,0.000136789764308999,0.466411833057116
"MFSD4B",0.172396634152848,6.38775623414177,4.04397349560852,7.42188493952395e-05,0.000137446255096756,0.461674011976754
"SELENOT",-0.161466280406511,9.51483165425754,-4.0408102114808,7.51523584005251e-05,0.000139145270473764,0.449813243517927
"RRS1",-0.253619801495659,6.45557501060735,-4.04076065214336,7.51670723364522e-05,0.000139145270473764,0.449627483209432
"B3GALT5",-0.144212654818426,3.90666911361788,-4.03932679843855,7.55939669028801e-05,0.000139906868939394,0.444253896211242
"KRTAP5-10",-0.258927347408331,6.77949508867097,-4.03858366617737,7.58161237722587e-05,0.0001402893113027,0.44146953387795
"ZNF444",-0.202163903761108,5.61934466806037,-4.03736264949576,7.6182493401297e-05,0.000140938392232684,0.436895586634907
"NBPF8",0.256163491129872,9.92843495468018,4.03724029951799,7.62192976761843e-05,0.000140977633038131,0.436437326770164
"DDX1",0.244362886343291,9.30861318290505,4.03600992995661,7.65903495681422e-05,0.000141634966341905,0.431829656040303
"ITGAM",-0.276054380659544,7.2499660605724,-4.03585894449717,7.66360017344527e-05,0.000141690407296766,0.431264305793653
"TP73",0.225313306405219,5.6172589157581,4.03313695657167,7.74634842492026e-05,0.000143191036822131,0.421075184055979
"WNK1",0.258862540343857,6.86135725952718,4.03055137040551,7.82573755005878e-05,0.000144628972179234,0.411402082811019
"TAS2R19",0.31326432533114,5.16969027715989,4.03008873097347,7.84152976476671e-05,0.000144891213168313,0.409522431192561
"H2AC21",-0.259668027249495,7.36642998016446,-4.02924511149749,7.86613958259507e-05,0.00014531624022526,0.406517167344588
"CENPN",-0.239311355663114,5.3106509515708,-4.0277273369342,7.91333317849314e-05,0.000146158213006653,0.400842960707181
"ZNF25",0.182431217199262,6.70085486221754,4.02679500061207,7.94245673737164e-05,0.000146666158828793,0.397358322258
"AMMECR1L",-0.181357687799631,6.33099263647657,-4.02661647356696,7.94804504921403e-05,0.000146739381845914,0.396691149969525
"KIAA2026",0.168381260799946,7.31556372836367,4.02461290371212,8.01101877945321e-05,0.000147871826837559,0.389205353931413
"LHB",-0.242013344818488,6.0128065665001,-4.02391231746141,8.03315062896206e-05,0.000148250081315464,0.386588553854404
"SNORD116-24",0.430667742575743,8.74112487967207,4.02461279422428,8.04085923248587e-05,0.000148362057797765,0.386314619188421
"CNNM2",0.181149167354322,6.16385809395384,4.01995531851964,8.15925115334329e-05,0.000150515792037088,0.371815843679013
"MIR107",-0.186869319399604,4.41199476197316,-4.01915075060479,8.18512041265148e-05,0.000150962206549943,0.368813659628276
"PCK1",-0.26236068583633,4.18192348875682,-4.01830652239865,8.21234881328615e-05,0.00015143350116443,0.365664038139528
"SOCS1",-0.226811312736815,6.83196839120689,-4.01812081564266,8.21834986469218e-05,0.000151513256783609,0.364971284740335
"RPIA",-0.175851450331813,6.11022814235334,-4.01531223436803,8.30961878617181e-05,0.000153164655343077,0.354497595534609
"ZFP37",0.159892367696441,4.63042239219671,4.01409451651849,8.34948943294987e-05,0.000153868189896657,0.349958458166745
"AURKAIP1",-0.196503660215066,6.42154105029422,-4.01326827467754,8.37664595904668e-05,0.000154337183851113,0.346879247873368
"FDCSP",0.280377022835369,3.27056070757938,4.01272873136041,8.39442476879297e-05,0.000154633240290663,0.344868788374564
